País,ano,quantidade,valor_usd,produto,tipo
Uruguai,2007,0,0,Uvas Passas,Importação
Uruguai,2008,0,0,Uvas Passas,Importação
Uruguai,2009,0,0,Uvas Passas,Importação
Uruguai,2010,0,0,Uvas Passas,Importação
Uruguai,2011,0,0,Uvas Passas,Importação
Uruguai,2012,0,0,Uvas Passas,Importação
Uruguai,2013,0,0,Uvas Passas,Importação
Uruguai,2014,0,0,Uvas Passas,Importação
Uruguai,2015,0,0,Uvas Passas,Importação
Uruguai,2016,0,0,Uvas Passas,Importação
Uruguai,2017,0,0,Uvas Passas,Importação
Uruguai,2018,0,0,Uvas Passas,Importação
Uruguai,2019,0,0,Uvas Passas,Importação
Uruguai,2020,25000,35866,Uvas Passas,Importação
Uruguai,2021,0,0,Uvas Passas,Importação
Uruguai,2022,0,0,Uvas Passas,Importação
Uruguai,2023,0,0,Uvas Passas,Importação
Uzbequistão,1970,0,0,Uvas Passas,Importação
Uzbequistão,1971,0,0,Uvas Passas,Importação
Uzbequistão,1972,0,0,Uvas Passas,Importação
Uzbequistão,1973,0,0,Uvas Passas,Importação
Uzbequistão,1974,0,0,Uvas Passas,Importação
Uzbequistão,1975,0,0,Uvas Passas,Importação
Uzbequistão,1976,0,0,Uvas Passas,Importação
Uzbequistão,1977,0,0,Uvas Passas,Importação
Uzbequistão,1978,0,0,Uvas Passas,Importação
Uzbequistão,1979,0,0,Uvas Passas,Importação
Uzbequistão,1980,0,0,Uvas Passas,Importação
Uzbequistão,1981,0,0,Uvas Passas,Importação
Uzbequistão,1982,0,0,Uvas Passas,Importação
Uzbequistão,1983,0,0,Uvas Passas,Importação
Uzbequistão,1984,0,0,Uvas Passas,Importação
Uzbequistão,1985,0,0,Uvas Passas,Importação
Uzbequistão,1986,0,0,Uvas Passas,Importação
Uzbequistão,1987,0,0,Uvas Passas,Importação
Uzbequistão,1988,0,0,Uvas Passas,Importação
Uzbequistão,1989,0,0,Uvas Passas,Importação
Uzbequistão,1990,0,0,Uvas Passas,Importação
Uzbequistão,1991,0,0,Uvas Passas,Importação
Uzbequistão,1992,0,0,Uvas Passas,Importação
Uzbequistão,1993,0,0,Uvas Passas,Importação
Uzbequistão,1994,0,0,Uvas Passas,Importação
Uzbequistão,1995,0,0,Uvas Passas,Importação
Uzbequistão,1996,0,0,Uvas Passas,Importação
Uzbequistão,1997,0,0,Uvas Passas,Importação
Uzbequistão,1998,0,0,Uvas Passas,Importação
Uzbequistão,1999,0,0,Uvas Passas,Importação
Uzbequistão,2000,0,0,Uvas Passas,Importação
Uzbequistão,2001,0,0,Uvas Passas,Importação
Uzbequistão,2002,0,0,Uvas Passas,Importação
Uzbequistão,2003,0,0,Uvas Passas,Importação
Uzbequistão,2004,0,0,Uvas Passas,Importação
Uzbequistão,2005,26000,18570,Uvas Passas,Importação
Uzbequistão,2006,40000,32135,Uvas Passas,Importação
Uzbequistão,2007,0,0,Uvas Passas,Importação
Uzbequistão,2008,0,0,Uvas Passas,Importação
Uzbequistão,2009,0,0,Uvas Passas,Importação
Uzbequistão,2010,0,0,Uvas Passas,Importação
Uzbequistão,2011,40000,63483,Uvas Passas,Importação
Uzbequistão,2012,71900,127883,Uvas Passas,Importação
Uzbequistão,2013,0,0,Uvas Passas,Importação
Uzbequistão,2014,0,0,Uvas Passas,Importação
Uzbequistão,2015,0,0,Uvas Passas,Importação
Uzbequistão,2016,0,0,Uvas Passas,Importação
Uzbequistão,2017,0,0,Uvas Passas,Importação
Uzbequistão,2018,0,0,Uvas Passas,Importação
Uzbequistão,2019,399630,624285,Uvas Passas,Importação
Uzbequistão,2020,397030,450389,Uvas Passas,Importação
Uzbequistão,2021,0,0,Uvas Passas,Importação
Uzbequistão,2022,132000,165492,Uvas Passas,Importação
Uzbequistão,2023,2045600,2433719,Uvas Passas,Importação
Venezuela,1970,0,0,Uvas Passas,Importação
Venezuela,1971,0,0,Uvas Passas,Importação
Venezuela,1972,0,0,Uvas Passas,Importação
Venezuela,1973,256,686,Uvas Passas,Importação
Venezuela,1974,561,1236,Uvas Passas,Importação
Venezuela,1975,2240,6252,Uvas Passas,Importação
Venezuela,1976,270,817,Uvas Passas,Importação
Venezuela,1977,0,0,Uvas Passas,Importação
Venezuela,1978,0,0,Uvas Passas,Importação
Venezuela,1979,0,0,Uvas Passas,Importação
Venezuela,1980,0,0,Uvas Passas,Importação
Venezuela,1981,0,0,Uvas Passas,Importação
Venezuela,1982,0,0,Uvas Passas,Importação
Venezuela,1983,0,0,Uvas Passas,Importação
Venezuela,1984,0,0,Uvas Passas,Importação
Venezuela,1985,0,0,Uvas Passas,Importação
Venezuela,1986,0,0,Uvas Passas,Importação
Venezuela,1987,0,0,Uvas Passas,Importação
Venezuela,1988,0,0,Uvas Passas,Importação
Venezuela,1989,0,0,Uvas Passas,Importação
Venezuela,1990,0,0,Uvas Passas,Importação
Venezuela,1991,0,0,Uvas Passas,Importação
Venezuela,1992,0,0,Uvas Passas,Importação
Venezuela,1993,1000,200,Uvas Passas,Importação
Venezuela,1994,130,110,Uvas Passas,Importação
Venezuela,1995,3015,1473,Uvas Passas,Importação
Venezuela,1996,1210,437,Uvas Passas,Importação
Venezuela,1997,750,283,Uvas Passas,Importação
Venezuela,1998,40,14,Uvas Passas,Importação
Venezuela,1999,0,0,Uvas Passas,Importação
Venezuela,2000,0,0,Uvas Passas,Importação
Venezuela,2001,0,0,Uvas Passas,Importação
Venezuela,2002,0,0,Uvas Passas,Importação
Venezuela,2003,0,0,Uvas Passas,Importação
Venezuela,2004,0,0,Uvas Passas,Importação
Venezuela,2005,0,0,Uvas Passas,Importação
Venezuela,2006,0,0,Uvas Passas,Importação
Venezuela,2007,0,0,Uvas Passas,Importação
Venezuela,2008,0,0,Uvas Passas,Importação
Venezuela,2009,0,0,Uvas Passas,Importação
Venezuela,2010,0,0,Uvas Passas,Importação
Venezuela,2011,0,0,Uvas Passas,Importação
Venezuela,2012,0,0,Uvas Passas,Importação
Venezuela,2013,0,0,Uvas Passas,Importação
Venezuela,2014,0,0,Uvas Passas,Importação
Venezuela,2015,0,0,Uvas Passas,Importação
Venezuela,2016,0,0,Uvas Passas,Importação
Venezuela,2017,0,0,Uvas Passas,Importação
Venezuela,2018,0,0,Uvas Passas,Importação
Venezuela,2019,0,0,Uvas Passas,Importação
Venezuela,2020,0,0,Uvas Passas,Importação
Venezuela,2021,0,0,Uvas Passas,Importação
Venezuela,2022,0,0,Uvas Passas,Importação
Venezuela,2023,0,0,Uvas Passas,Importação
Não consta na tabela,1970,0,0,Uvas Passas,Importação
Não consta na tabela,1971,0,0,Uvas Passas,Importação
Não consta na tabela,1972,0,0,Uvas Passas,Importação
Não consta na tabela,1973,0,0,Uvas Passas,Importação
Não consta na tabela,1974,0,0,Uvas Passas,Importação
Não consta na tabela,1975,0,0,Uvas Passas,Importação
Não consta na tabela,1976,0,0,Uvas Passas,Importação
Não consta na tabela,1977,0,0,Uvas Passas,Importação
Não consta na tabela,1978,0,0,Uvas Passas,Importação
Não consta na tabela,1979,0,0,Uvas Passas,Importação
Não consta na tabela,1980,0,0,Uvas Passas,Importação
Não consta na tabela,1981,0,0,Uvas Passas,Importação
Não consta na tabela,1982,0,0,Uvas Passas,Importação
Não consta na tabela,1983,0,0,Uvas Passas,Importação
Não consta na tabela,1984,0,0,Uvas Passas,Importação
Não consta na tabela,1985,0,0,Uvas Passas,Importação
Não consta na tabela,1986,0,0,Uvas Passas,Importação
Não consta na tabela,1987,0,0,Uvas Passas,Importação
Não consta na tabela,1988,0,0,Uvas Passas,Importação
Não consta na tabela,1989,0,0,Uvas Passas,Importação
Não consta na tabela,1990,0,0,Uvas Passas,Importação
Não consta na tabela,1991,0,0,Uvas Passas,Importação
Não consta na tabela,1992,0,0,Uvas Passas,Importação
Não consta na tabela,1993,0,0,Uvas Passas,Importação
Não consta na tabela,1994,0,0,Uvas Passas,Importação
Não consta na tabela,1995,0,0,Uvas Passas,Importação
Não consta na tabela,1996,2,9,Uvas Passas,Importação
Não consta na tabela,1997,0,0,Uvas Passas,Importação
Não consta na tabela,1998,0,0,Uvas Passas,Importação
Não consta na tabela,1999,0,0,Uvas Passas,Importação
Não consta na tabela,2000,0,0,Uvas Passas,Importação
Não consta na tabela,2001,0,0,Uvas Passas,Importação
Não consta na tabela,2002,0,0,Uvas Passas,Importação
Não consta na tabela,2003,0,0,Uvas Passas,Importação
Não consta na tabela,2004,0,0,Uvas Passas,Importação
Não consta na tabela,2005,0,0,Uvas Passas,Importação
Não consta na tabela,2006,0,0,Uvas Passas,Importação
Não consta na tabela,2007,0,0,Uvas Passas,Importação
Não consta na tabela,2008,0,0,Uvas Passas,Importação
Não consta na tabela,2009,0,0,Uvas Passas,Importação
Não consta na tabela,2010,0,0,Uvas Passas,Importação
Não consta na tabela,2011,0,0,Uvas Passas,Importação
Não consta na tabela,2012,0,0,Uvas Passas,Importação
Não consta na tabela,2013,0,0,Uvas Passas,Importação
Não consta na tabela,2014,0,0,Uvas Passas,Importação
Não consta na tabela,2015,0,0,Uvas Passas,Importação
Não consta na tabela,2016,0,0,Uvas Passas,Importação
Não consta na tabela,2017,0,0,Uvas Passas,Importação
Não consta na tabela,2018,0,0,Uvas Passas,Importação
Não consta na tabela,2019,0,0,Uvas Passas,Importação
Não consta na tabela,2020,0,0,Uvas Passas,Importação
Não consta na tabela,2021,0,0,Uvas Passas,Importação
Não consta na tabela,2022,0,0,Uvas Passas,Importação
Não consta na tabela,2023,0,0,Uvas Passas,Importação
Outros,1970,0,0,Uvas Passas,Importação
Outros,1971,0,0,Uvas Passas,Importação
Outros,1972,0,0,Uvas Passas,Importação
Outros,1973,0,0,Uvas Passas,Importação
Outros,1974,0,0,Uvas Passas,Importação
Outros,1975,0,0,Uvas Passas,Importação
Outros,1976,0,0,Uvas Passas,Importação
Outros,1977,0,0,Uvas Passas,Importação
Outros,1978,0,0,Uvas Passas,Importação
Outros,1979,0,0,Uvas Passas,Importação
Outros,1980,0,0,Uvas Passas,Importação
Outros,1981,0,0,Uvas Passas,Importação
Outros,1982,0,0,Uvas Passas,Importação
Outros,1983,0,0,Uvas Passas,Importação
Outros,1984,0,0,Uvas Passas,Importação
Outros,1985,0,0,Uvas Passas,Importação
Outros,1986,0,0,Uvas Passas,Importação
Outros,1987,0,0,Uvas Passas,Importação
Outros,1988,0,0,Uvas Passas,Importação
Outros,1989,0,0,Uvas Passas,Importação
Outros,1990,0,0,Uvas Passas,Importação
Outros,1991,0,0,Uvas Passas,Importação
Outros,1992,0,0,Uvas Passas,Importação
Outros,1993,51,50,Uvas Passas,Importação
Outros,1994,102,150,Uvas Passas,Importação
Outros,1995,40054,24077,Uvas Passas,Importação
Outros,1996,75,459,Uvas Passas,Importação
Outros,1997,5475,10518,Uvas Passas,Importação
Outros,1998,0,0,Uvas Passas,Importação
Outros,1999,35150,46985,Uvas Passas,Importação
Outros,2000,38375,45483,Uvas Passas,Importação
Outros,2001,3967,4363,Uvas Passas,Importação
Outros,2002,0,0,Uvas Passas,Importação
Outros,2003,0,0,Uvas Passas,Importação
Outros,2004,0,0,Uvas Passas,Importação
Outros,2005,0,0,Uvas Passas,Importação
Outros,2006,0,0,Uvas Passas,Importação
Outros,2007,0,0,Uvas Passas,Importação
Outros,2008,0,0,Uvas Passas,Importação
Outros,2009,0,0,Uvas Passas,Importação
Outros,2010,0,0,Uvas Passas,Importação
Outros,2011,0,0,Uvas Passas,Importação
Outros,2012,0,0,Uvas Passas,Importação
Outros,2013,0,0,Uvas Passas,Importação
Outros,2014,0,0,Uvas Passas,Importação
Outros,2015,0,0,Uvas Passas,Importação
Outros,2016,0,0,Uvas Passas,Importação
Outros,2017,0,0,Uvas Passas,Importação
Outros,2018,0,0,Uvas Passas,Importação
Outros,2019,0,0,Uvas Passas,Importação
Outros,2020,0,0,Uvas Passas,Importação
Outros,2021,0,0,Uvas Passas,Importação
Outros,2022,0,0,Uvas Passas,Importação
Outros,2023,0,0,Uvas Passas,Importação
